time,battery_percent,current_window,num_chrome_tabs,active_chrome_tab_url
2026-03-27T02:08:00-0400,100%,Microsoft Teams,38,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T03:46:00-0400,100%,Microsoft Teams,38,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T09:23:21-0400,100%,Microsoft Teams,38,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T09:25:04-0400,100%,Microsoft Teams,38,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T09:27:07-0400,100%,Microsoft Teams,38,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T09:28:36-0400,100%,Slack,38,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T09:30:00-0400,100%,Code,38,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T09:32:00-0400,100%,Google Chrome,38,https://openapi-generator.tech/docs/customization/
2026-03-27T09:34:00-0400,100%,Finder,39,https://www.google.com/search?q=openapi+generator+python+client+allow+uv+pyproject&oq=openapi+generator+python+client+allow+uv+pyproject&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRiPAtIBCTExMDQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8
2026-03-27T09:36:00-0400,100%,Google Chrome,40,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/pull/5/files
2026-03-27T09:38:00-0400,100%,Google Chrome,40,https://www.google.com/search?q=uv+convert+poetry+pyproject+toml+to+uv&oq=uv+convert+poetry+pyproject+toml+to+uv&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRigATIHCAMQIRigATIHCAQQIRigATIHCAUQIRigATIHCAYQIRiPAjIHCAcQIRiPAtIBCDg3MDFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T09:40:00-0400,100%,Code,30,https://app.asana.com/1/15492006741476/project/1211816961527249/task/1213409646558628
2026-03-27T09:42:00-0400,100%,Google Chrome,31,chrome://newtab/
2026-03-27T09:44:00-0400,100%,Google Chrome,33,https://mbta.sharepoint.com/sites/ReConEngDev/Shared%20Documents/Forms/AllItems.aspx?startedResponseCatch=true
2026-03-27T09:46:00-0400,100%,Google Chrome,33,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/blob/RECON-1506-add-media/docs/architecture/api_temp_tag.md
2026-03-27T09:48:00-0400,100%,Microsoft Outlook,30,https://stackoverflow.com/questions/79118841/how-can-i-migrate-from-poetry-to-uv-package-manager
2026-03-27T09:50:01-0400,100%,Microsoft Outlook,23,https://openapi-generator.tech/docs/customization/
2026-03-27T09:52:00-0400,100%,Google Chrome,23,https://app.asana.com/1/15492006741476/project/1208150140911285/task/1212559224539207
2026-03-27T09:54:00-0400,100%,Google Chrome,24,https://solarwinds.mbta.com/Orion/SummaryView.aspx?ViewID=22
2026-03-27T09:56:01-0400,100%,Google Chrome,24,https://app.asana.com/1/15492006741476/project/1211816961527249/task/1213409646558628?focus=true
2026-03-27T09:58:00-0400,100%,Google Chrome,30,https://app.asana.com/1/15492006741476/project/1208150140911285/task/1213833651304846?focus=true
2026-03-27T10:00:00-0400,100%,Code,28,https://mbta.sharepoint.com/sites/ReConEngDev/Shared%20Documents/Forms/AllItems.aspx
2026-03-27T10:02:00-0400,100%,Google Chrome,29,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122557/job/124804
2026-03-27T10:04:00-0400,100%,Code,32,https://www.google.com/search?q=uv+show+current+python+version&oq=uv+show+current+py&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBggBEEUYOTINCAIQABiGAxiABBiKBTINCAMQABiGAxiABBiKBTIKCAQQABiABBiiBDIHCAUQABjvBTIKCAYQABiiBBiJBTIKCAcQABiABBiiBDIHCAgQABjvBdIBCDM4NDhqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T10:06:00-0400,100%,Google Chrome,32,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-splunk-vcs/pull/39/files
2026-03-27T10:08:00-0400,100%,Code,32,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122559/job/124807
2026-03-27T10:10:01-0400,100%,Google Chrome,34,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/pull/5
2026-03-27T10:12:00-0400,100%,Google Chrome,35,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-splunk-vcs/pull/39/files
2026-03-27T10:14:00-0400,100%,Google Chrome,34,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/pull/5/files
2026-03-27T10:16:00-0400,100%,Google Chrome,35,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/pull/5/files#diff-d33963d3d8790a530e4eaac11dc919f8053029bcb141a45a44071008fa229ad2L28
2026-03-27T10:18:00-0400,100%,Google Chrome,35,https://**REDACTED_GITHUB_LINK**.com/organizations/oce-assetmanagement/settings/secrets/actions
2026-03-27T10:20:00-0400,100%,Google Chrome,37,https://www.structlog.org/en/stable/processors.html
2026-03-27T10:22:00-0400,100%,Google Chrome,38,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-splunk-vcs/pull/39
2026-03-27T10:24:00-0400,100%,Google Chrome,33,https://app.asana.com/1/15492006741476/project/1211816961527249/task/1213409646558628
2026-03-27T10:26:00-0400,100%,Google Chrome,35,https://**REDACTED_GITHUB_LINK**.com/organizations/oce-assetmanagement/settings/secrets/actions
2026-03-27T10:28:00-0400,100%,Google Chrome,35,https://**REDACTED_GITHUB_LINK**.com/organizations/oce-assetmanagement/settings/org_role_assignments?query=tnguyen5
2026-03-27T10:30:01-0400,100%,Google Chrome,35,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/pull/5/files/41f9307f9e13596823380fb036373f3a3527a2fe#diff-a714eca19b6f8db4dbfbd978aa5325b98cc0550fe4c1e7953e8b1eb136cb925a
2026-03-27T10:32:00-0400,100%,Code,35,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-web-applications/pull/64
2026-03-27T10:34:00-0400,100%,Code,35,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-web-applications/pull/64
2026-03-27T10:36:00-0400,100%,Google Chrome,36,https://www.google.com/search?q=chromedriver+verbose+log&oq=chromedriver+verbose+log&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMggIBhAAGBYYHjIHCAcQABjvBTIKCAgQABiABBiiBNIBCDI2OTFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T10:38:00-0400,100%,Google Chrome,37,https://www.google.com/search?q=chromedriver+verbose+log+selenium+javascript&sca_esv=ef91e3cdcba5483e&ei=wJXGaaKKOaWx5NoP5avL-QE&biw=1920&bih=929&ved=0ahUKEwii6rzUpsCTAxWlGFkFHeXVMh8Q4dUDCBE&uact=5&oq=chromedriver+verbose+log+selenium+javascript&gs_lp=Egxnd3Mtd2l6LXNlcnAiLGNocm9tZWRyaXZlciB2ZXJib3NlIGxvZyBzZWxlbml1bSBqYXZhc2NyaXB0MgUQIRigATIFECEYoAEyBRAhGKABMgUQIRigATIFECEYqwIyBRAhGKsCMgUQIRirAkiXMVCBBFisMHACeAGQAQCYAYoBoAHkC6oBBDE4LjO4AQPIAQD4AQGYAhegAs8MwgIKEAAYRxjWBBiwA8ICBhAAGBYYHsICBRAAGO8FwgIIEAAYgAQYogTCAgUQIRifBcICBxAhGAoYoAGYAwCIBgGQBgiSBwQyMC4zoAeoc7IHBDE4LjO4B8cMwgcGMC4xOC41yAc4gAgB&sclient=gws-wiz-serp
2026-03-27T10:40:00-0400,100%,Google Chrome,39,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/pull/5#discussion_r4467
2026-03-27T10:42:00-0400,100%,Google Chrome,41,https://www.google.com/search?q=chrome+options+verbose+and+log+path+not+working&oq=chrome+options+verbose+and+log+path+not+working&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIHCAEQIRigAdIBCDYwNjlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T10:44:00-0400,100%,Code,41,https://www.google.com/search?q=chrome+options+verbose+and+log+path+not+working&oq=chrome+options+verbose+and+log+path+not+working&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIHCAEQIRigAdIBCDYwNjlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T10:46:00-0400,100%,Google Chrome,39,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-api-server/pull/5
2026-03-27T10:48:00-0400,100%,Code,36,https://github.com/flashinfer-ai/flashinfer/issues/1124
2026-03-27T10:50:00-0400,100%,Google Chrome,38,https://bustudents-ma.vectorlmsedu.com/training/launch/course_work/309D8198-29EC-11F1-A28F-934F2543E412?use_session=1
2026-03-27T10:52:00-0400,100%,Slack,38,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122575/job/124825
2026-03-27T10:54:00-0400,100%,Slack,38,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122575/job/124825
2026-03-27T10:56:00-0400,100%,Google Chrome,38,https://bustudents-ma.vectorlmsedu.com/training/player/B7C3A254-7ECC-11F0-AADB-BE0046D50FE5/309D8198-29EC-11F1-A28F-934F2543E412?continue_course=1
2026-03-27T10:58:00-0400,100%,Google Chrome,38,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122575/job/124825
2026-03-27T11:00:00-0400,100%,Google Chrome,40,https://www.google.com/search?q=uv+installing+python+versions+automatically&oq=uv+installing+python+versions+automatically&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRigATIHCAMQIRifBdIBCDYxOTlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T11:02:00-0400,100%,Slack,39,https://mbta.sharepoint.com/:x:/r/sites/ReConEngDev/_layouts/15/Doc.aspx?sourcedoc=%7B91593B0E-0439-4939-A89A-BFC2E4011C3C%7D&file=ReConEng%20Dev%20Team%20Standup.xlsx&action=default&mobileredirect=true
2026-03-27T11:04:00-0400,100%,Google Chrome,39,https://app.asana.com/1/15492006741476/project/1208150140911285/list/1208150295590436
2026-03-27T11:06:00-0400,100%,Google Chrome,40,https://solarwinds.mbta.com/Orion/SummaryView.aspx?ViewID=22
2026-03-27T11:08:01-0400,100%,Microsoft Teams,39,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T11:10:00-0400,100%,Google Chrome,38,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T11:12:00-0400,100%,Google Chrome,40,https://www.google.com/search?q=setuptools+python+long+file+names+copy+fail&oq=setuptools+python+long+file+names+copy+fail&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRigATIHCAMQIRiPAtIBCDcyMzdqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T11:14:00-0400,100%,Microsoft Teams,40,https://github.com/pypa/setuptools/issues/4177
2026-03-27T11:16:00-0400,100%,Microsoft Teams,41,https://**REDACTED_SPLUNK_LINK**.splunkcloud.com/en-US/app/search/search?q=search%20index%3Drecon-test&display.page.search.mode=smart&dispatch.sample_ratio=1&earliest=-30m%40m&latest=now&sid=1774624511.88187
2026-03-27T11:18:00-0400,100%,Google Chrome,42,https://**REDACTED_SPLUNK_LINK**.splunkcloud.com/en-US/app/search/reconeng_application_monitoring_test
2026-03-27T11:20:00-0400,100%,Google Chrome,43,https://app.asana.com/1/15492006741476/project/1208150140911285/task/1213834162344359?focus=true
2026-03-27T11:22:00-0400,100%,Microsoft Teams,46,https://app.asana.com/1/15492006741476/project/1210076201462825/list/1210076089504733
2026-03-27T11:24:00-0400,100%,Google Chrome,46,https://app.asana.com/1/15492006741476/project/1210076201462825/task/1213823874892783
2026-03-27T11:26:00-0400,100%,Google Chrome,46,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:28:00-0400,100%,Google Chrome,47,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:30:00-0400,100%,Microsoft Teams,47,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:32:00-0400,100%,Microsoft Teams,47,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:34:00-0400,100%,Microsoft Teams,47,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:36:00-0400,100%,Microsoft Teams,47,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:38:01-0400,100%,Microsoft Teams,47,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:40:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:42:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1209320181276845/list/1210124724621144
2026-03-27T11:44:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:46:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:48:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:50:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:52:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:54:00-0400,100%,Microsoft Teams,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:56:01-0400,100%,Google Chrome,48,https://app.asana.com/1/15492006741476/project/1210076201462825/board/1210076089504734
2026-03-27T11:58:19-0400,100%,Microsoft Outlook,48,http://localhost:3000/
2026-03-27T12:52:01-0400,100%,Slack,48,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-common-core-library/blob/main/recon_common_core/logger_handler.py
2026-03-27T12:54:00-0400,100%,Google Chrome,48,https://**REDACTED_GITHUB_LINK**.com/pulls?q=org%3Aoce-assetmanagement+is%3Aopen+is%3Apr+-is%3Adraft+author%3Apdang+label%3A%22needs+review%22+
2026-03-27T12:56:00-0400,100%,Google Chrome,49,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-splunk-vcs/pull/51
2026-03-27T12:58:00-0400,100%,Microsoft Outlook,41,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:00:01-0400,100%,Code,42,https://www.google.com/search?q=openapi+client+generator+%5Bstderr%5D+error%3A+could+not+create&oq=openapi+client+generator+%5Bstderr%5D+error%3A+could+not+create&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRiPAjIHCAIQIRiPAtIBCDQyMzdqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T13:02:00-0400,100%,Google Chrome,42,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:04:00-0400,100%,Slack,42,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:06:00-0400,100%,Code,42,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:08:00-0400,100%,Slack,42,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:10:00-0400,100%,Windows App,42,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:12:00-0400,100%,Windows App,42,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:14:01-0400,100%,Slack,23,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:16:00-0400,100%,Google Chrome,24,https://bostonuncovered.com/bullet-train-boston-nyc/#:~:text=Opted%20In-,After%20Decades%20Of%20Waiting%2C%20Construction%20On%20This%20225%20MPH%20Bullet,the%20end%20of%20the%20decade.
2026-03-27T13:18:00-0400,100%,Google Chrome,25,https://docs.astral.sh/uv/concepts/configuration-files/
2026-03-27T13:20:00-0400,100%,Microsoft Outlook,25,https://docs.astral.sh/uv/concepts/configuration-files/
2026-03-27T13:22:01-0400,100%,Slack,25,https://docs.astral.sh/uv/concepts/configuration-files/
2026-03-27T13:24:00-0400,100%,Microsoft Outlook,26,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122579/job/124829
2026-03-27T13:26:00-0400,100%,Google Chrome,26,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/recon-teamcity-sandbox/actions/runs/122625/job/124876
2026-03-27T13:28:00-0400,100%,Google Chrome,30,https://www.google.com/search?q=windows+9+file+length+limit&oq=windows+9+file+length+limit&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORigATIHCAEQIRirAjIHCAIQIRirAjIHCAMQIRifBTIHCAQQIRifBTIHCAUQIRifBTIHCAYQIRifBTIHCAcQIRifBTIHCAgQIRifBTIHCAkQIRifBdIBCDY2MTBqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8
2026-03-27T13:30:00-0400,100%,Code,31,https://learn.microsoft.com/en-us/windows/win32/fileio/maximum-file-path-limitation?tabs=registry
2026-03-27T13:32:01-0400,100%,Code,29,https://**REDACTED_GITHUB_LINK**.com/oce-assetmanagement/trapeze-api-client-python/commits/laya-RECON-1615/
